ra,dec,u,g,r,i,z,run,rerun,camcol,field,class,redshift,mjd
-2.425202922584186,-0.7698875334988023,0.9923644972122491,1.136963153117601,1.029297705360787,1.0208617816328076,0.9879331837848137,id1045,0.0,1.4117076645180575,-0.7968506458453792,STAR,-0.3677658254601036,2.419083568880282
-0.07013292599709173,1.9878000341252435,0.547317912955442,0.33061070496420647,0.15901975236354443,0.04932869898820688,-0.0004138645326684819,id1302,0.0,0.21354008806931016,0.2300574834829878,GALAXY,-0.18878950714410628,-0.5830452164679129
-0.20630371269302944,-0.6094095896195514,-0.14213060780750966,-0.1291842876163429,0.36783750029790324,0.5878159640019743,0.7269147962083354,id756,0.0,-0.9846274883794371,0.18701343015784666,STAR,-0.3667216543817716,-0.6829177537200779
-0.5281810283969167,-0.553643378076575,-1.3157059139692104,-1.2653753396706202,-1.2198666012071615,-1.21212660235895,-1.2344892055966192,id756,0.0,0.8126238762936838,-0.44019991829420985,GALAXY,-0.24889974877456378,-0.6815949386571354
-0.5381520951595294,-0.5600669156356977,0.8169496030057224,1.0620418654916126,1.1962445666027464,1.250664879414447,1.3026633588313912,id756,0.0,0.8126238762936838,-0.46479652019429046,STAR,-0.3668651841365096,1.2437623854557962
-0.538517843431539,-0.5447255895544117,-0.07756751178152091,1.3576456180031768,1.9990507916850473,2.2852623748063032,2.5813550126934617,id756,0.0,1.4117076645180575,-0.46479652019429046,STAR,-0.36797128542576124,1.0175610096926142
0.2549620437836139,-0.5846431660066083,0.6790960619016889,0.439235411949255,0.21757496809101334,0.09714792956569153,-0.008472722606003876,id752,0.0,0.21354008806931016,-0.04665428789291948,GALAXY,-0.16202452576005635,-0.628682336139432
1.2055438384177506,-0.6168728189417176,0.8083307430993371,0.3724344057456306,0.08047535461494515,-0.07716059505817967,-0.2406748407024134,id752,0.0,-0.9846274883794371,1.8165383060381894,GALAXY,-0.15347126230111097,-0.6293437436709033
-0.640283606780673,-0.5596494508130937,0.8605742939164831,0.8970215914554238,0.6424698418863871,0.4387490299256206,0.35997759972195187,id756,0.0,0.8126238762936838,-0.6615693353949357,GALAXY,0.013209188645324702,-0.6048716650064655
0.17805194349038392,-0.6292073255371635,0.20983228946037716,0.3691288985174168,0.44628774269077437,0.45178744120461106,0.4749333646248801,id752,0.0,-1.5837112766038108,-0.19423389929340334,GALAXY,-0.28657146058981975,-0.6068558876008794
-2.523097977947839,-0.7980152464970259,-0.19954547456848176,0.5729437107625555,1.0563297079903997,1.135024809588066,1.0511751561134222,id1045,0.0,1.4117076645180575,-0.9936234610460244,QSO,5.6825395935497465,-0.6822563461886066
-0.21942249782518375,2.0873839068157274,0.3782074435475663,0.2415745826145229,0.2927109419622445,0.2665681489494338,0.2931074692980907,id1350,0.0,1.4117076645180575,0.1009253235075644,GALAXY,-0.2607201489410313,-0.6690281955591808
-0.991635395742693,1.5413120884466593,0.24155933739547586,0.49063551791595966,0.7198278821528105,0.7917620371231281,0.8638067059083913,id1350,0.0,0.8126238762936838,-0.8152980972704397,STAR,-0.3683619360655622,0.5400247719703413
-0.235713607520537,-0.6111258284531642,0.18900237349082832,0.1427388536268582,0.15572431491305277,0.12136965786886904,0.1312448033064867,id756,0.0,-0.9846274883794371,0.13167107588266522,GALAXY,-0.23727942963443913,-0.6822563461886066
0.774194522145669,-0.6165980169777063,-0.19882221359731855,-0.26835570770070843,-0.3100810609462973,-0.38435013658739287,-0.44490503025797806,id752,0.0,-0.9846274883794371,0.9741046909604274,GALAXY,-0.09093198994513263,-0.8284274106437622
-1.326837242809465,0.8015894255981798,-2.7920864800586207,-2.266380711867477,-1.7890828042629696,-1.5394056717185622,-1.3301087270103136,id1350,0.0,-0.3855437001550635,-1.706924916148363,STAR,-0.3681958820024432,0.3343270296827694
1.540093917699234,-0.61169471711767,1.0490681573515768,0.45865393833493956,0.004388411650856738,-0.16201137540444402,-0.33917013719621986,id752,0.0,-0.9846274883794371,2.4744974068653467,GALAXY,-0.10958912542196633,-0.8396713386787742
0.5366192510886452,-0.5431155143809501,0.33946476419216803,-0.8241273249461287,-1.1289313586447107,-1.097251429215828,-1.04823261029175,id1404,0.0,1.4117076645180575,-1.7684164208985647,STAR,-0.3678690079979228,1.3423121076450186
-0.3459009050491316,-0.5930545707738687,-1.816624408248507,-1.71855931779474,-1.7125345000558114,-1.7240446975243713,-1.7757702663147383,id756,0.0,-0.3855437001550635,-0.08354919074304044,GALAXY,-0.29630346170699595,-0.6505087846779847
0.928398628779183,-0.617337115627728,1.0503097553520768,0.33083390641691457,-0.13502742357612843,-0.3769385514840974,-0.6074364811519319,id752,0.0,-0.9846274883794371,1.2754130642364152,GALAXY,-0.18177399968237545,-0.8449625989305445
-0.8055548291347483,1.64297493253867,0.5263674534906992,-0.42970910072810925,-0.854091875273624,-0.9056579979334999,-1.0986673517403267,id1345,0.0,0.8126238762936838,-0.636972733494855,GALAXY,-0.06835337496517739,-0.6829177537200779
-0.016953722453326107,-0.5880936497358783,1.1338343431721072,0.45424305248378627,-0.02555299147076263,-0.21165932448903135,-0.39178678938871697,id756,0.0,-0.3855437001550635,0.5621116091340765,GALAXY,-0.062144579099254305,-0.649185969615042
-0.12065220817441209,-0.5375395235714856,0.6183783033723936,0.7457972929247715,0.44020530671072167,0.20883163723728868,0.1900811550908527,id756,0.0,1.4117076645180575,0.3591896434584112,QSO,0.08036498738887798,-0.8786943830355805
1.041681311749658,-0.6151940098040483,-1.700203500589996,-1.6083934579219388,-0.9061974491336984,-0.5818077757747002,-0.38709693526097705,id752,0.0,-0.9846274883794371,1.496782481337141,STAR,-0.3694953665041792,1.3423121076450186
0.5326333346384067,2.1012100705738512,-0.24365233946002227,1.1921683124209634,1.4110411796258573,1.5043204450314824,1.6057399569544937,id1350,0.0,1.4117076645180575,0.6543488662593789,QSO,3.293186303561807,-0.6300051512023745
0.20846543132000003,-0.6011907470345527,-0.3293949275916225,-0.3597513882647419,-0.28259711260918874,-0.21045483201079593,-0.12683929051092294,id752,0.0,-0.3855437001550635,-0.1388915450182219,STAR,-0.36787495586351143,0.7933438565238461
-0.5509800124220923,-0.5711588816552188,-0.8452728696245124,-1.0616561851909283,-0.9651857794975165,-0.8537944860422347,-0.7516766649665735,id756,0.0,0.21354008806931016,-0.48939312209437114,STAR,-0.36730570375022803,1.01028552684643
0.2106790944734572,-0.7217945180571653,-1.9568526562078654,-1.7585123778296516,-0.8884491645789019,-0.4772191442340153,-0.2532479968666222,id1140,0.0,-1.5837112766038108,-0.5201388744694719,STAR,-0.36778108302835255,-0.4150477034742046
0.2677658030375092,-0.545876181470845,-3.1288608969320415,-3.033343417938036,-2.617395715212083,-2.3685097167909483,-2.1471381627792017,id752,0.0,1.4117076645180575,-0.02205768599283883,STAR,-0.3683064528237348,1.0757648724620879
-0.2612408108593308,-0.6066189803060558,0.9403379246864528,0.8194006291157172,0.7057045787935556,0.534730375800677,0.4645253995820382,id756,0.0,-0.9846274883794371,0.08247787208250391,GALAXY,-0.1804338421241276,-0.6822563461886066
0.516500551526428,2.0776367955442177,-1.3368612973757839,-1.6156528194552828,-1.4450485499671106,-1.2679904359844967,-1.1025045051175684,id1412,0.0,0.21354008806931016,-0.5816303792196735,STAR,-0.36839179435081687,1.0797333176509156
1.3418708029222992,1.508163175116458,0.7762782277272137,0.8633925725806012,0.8078254776165372,0.7062342792526014,0.6278343129249728,id1345,0.0,1.4117076645180575,1.5828705879874234,GALAXY,-0.08824303749339084,-0.5896592917826258
-0.4183432188213644,-0.5391458928808621,-3.37190069194249,-2.7058537436109003,-2.349504897093749,-2.168018866618306,-2.087014400057809,id756,0.0,1.4117076645180575,-0.22497965166850417,GALAXY,-0.3120201793191168,-0.6227296683561904
0.5038236830769649,-0.5719266087427878,0.12234182064845936,-0.4943206069670604,-0.7624975452210727,-0.818363064967171,-0.9277677297557013,id1334,0.0,0.21354008806931016,-1.737670668523464,GALAXY,-0.15651256113826323,-0.6326507813282597
-0.5262347829853491,-0.5414060253977435,0.4519197908587917,-0.14524416357078596,-0.5756368262425662,-0.7188649527323089,-0.8770069556672289,id756,0.0,1.4117076645180575,-0.44019991829420985,GALAXY,-0.047186472952529174,-0.4666374909289654
-0.979542510240329,-0.551930564809917,0.8350672903334027,0.9105305936646195,1.1083411264947478,1.221801019516324,1.2884851189015403,id1239,0.0,1.4117076645180575,-1.516301251422738,STAR,-0.36725746656030467,2.516310476006562
0.1915751862551198,-0.6106094741516099,1.114330405649691,1.4035082022145755,1.1434045809679902,0.9668178745984615,0.8722835545456954,id756,0.0,-0.9846274883794371,0.9679555404854072,GALAXY,0.1589631865106019,-0.6220682608247191
0.4806117887340779,-0.6038043722438042,-0.03372584257940607,-0.9873407300794355,-1.2284347385784424,-1.195246123831873,-1.133536124586674,id1334,0.0,-0.9846274883794371,-1.780714721848605,STAR,-0.3683447312178401,1.1319845126371477
1.2522377423326412,1.6189557320617485,-0.4327850834196465,0.8456427427699326,1.0691724985117506,1.3249214011017885,1.3522370397181902,id1345,0.0,1.4117076645180575,1.4291418261119193,QSO,2.3077413468172603,2.3225180692854734
-0.026024626418948666,-0.6276712076571868,0.32229937047651974,0.279508200934451,0.1868803221235655,0.07961684926205119,0.01773528575489505,id756,0.0,-1.5837112766038108,0.543664157709016,GALAXY,-0.16755960947678944,-0.848269636587901
-0.07921266381451818,-0.7179596294734347,0.14090551890835828,0.16133897468594008,0.019942876417181905,-0.08597888670539808,-0.1538164015095236,id1140,0.0,-1.5837112766038108,-1.085860718171327,GALAXY,-0.12222490037977274,-0.3740404365229845
-3.1816549435978234,-0.05120608820662142,0.6064565516976937,0.37410310232064653,0.1369026593029534,-0.013366453291266926,-0.11403205963089405,id1035,0.0,-0.9846274883794371,-1.128904771496468,GALAXY,-0.05553831065030301,-0.7001143495383315
0.9295163665397119,-0.6152627852349136,-4.513736895819573,-3.921525770110794,-3.1152704052325118,-2.5684466762619214,-1.6680457381684843,id752,0.0,-0.9846274883794371,1.2754130642364152,GALAXY,-0.3527051600084317,1.5771117813173274
0.8072557863662413,-0.6162844879753729,-1.8463624885129049,-2.0758729576600388,-2.037332815176367,-2.0431384931815315,-2.0634062930048036,id752,0.0,-0.9846274883794371,1.035596195710629,GALAXY,-0.241904283033838,-0.8767101604411666
1.1812387894704455,1.5688046311082369,-1.4637935978152252,-2.0384920286515844,-2.175873005595078,-2.23893446026383,-2.4194590152054185,id1345,0.0,-1.5837112766038108,1.4045452242118386,GALAXY,-0.2647008226369018,-0.3733790289915132
0.17151861057769577,-0.6477578944867382,0.11262601493581026,0.45071434380286063,0.26515166934055284,0.13170895096670296,0.05732735197409694,id1231,0.0,1.4117076645180575,-1.2641860819469115,GALAXY,-0.0883273420230377,-0.37933169677475487
-0.185610896536451,-0.6264127035301467,0.20384127774922764,-0.5947187461236931,-0.9804012849832207,-1.1122680215722072,-1.2266727820503875,id756,0.0,-1.5837112766038108,0.2300574834829878,GALAXY,-0.07599043438091486,-0.6882090139718483
-1.1668617742922514,1.1945831819012516,1.1450810512737197,0.1550574480882723,-0.3552191384824742,-0.5169673960157436,-0.6697170751834065,id1350,0.0,-0.3855437001550635,-1.2334403295718106,GALAXY,-0.10780065396005051,-0.6994529420068603
0.37415409401109817,-0.6571519986706267,0.25287837159420645,0.14233496528386116,-0.15974320445482423,-0.27838996616638173,-0.372099433825747,id1140,0.0,0.8126238762936838,-0.19423389929340334,GALAXY,-0.056346444561794926,-0.8244589654549345
-0.03155364588262962,-0.6044226146117894,0.8338980184300165,1.9213993443430952,2.1899319443531535,2.1437916560671337,2.1878921350175653,id756,0.0,-0.9846274883794371,0.5313658567589757,QSO,4.190561473139094,-0.848269636587901
1.3712606488016519,-0.5435362789803698,0.7558822683403644,0.6106222417079535,0.5450472953142536,0.5685528762661286,0.5903405593368963,id745,0.0,1.4117076645180575,1.5213790832372218,STAR,-0.36894509066815184,-0.8251203729864057
0.1845782688003845,-0.5992895070109286,0.5282599863652486,0.3775892964391493,0.30222063289081025,0.3068175399374314,0.3546356803144202,id752,0.0,-0.3855437001550635,-0.18193559834336304,STAR,-0.366466878852299,1.3105645461343967
-0.541433284694426,-0.5594304980423583,0.6207530102277184,-0.2501169604222007,-0.64330628040454,-0.7527314127772581,-0.8870721684476183,id756,0.0,0.8126238762936838,-0.47094567066931065,GALAXY,-0.12794348868005614,-0.8648048248746832
-1.174627867244966,1.0354211985327773,0.5170856043607498,0.7959538479406668,0.9139573945935456,0.9684355871239712,0.9995115224067738,id1345,0.0,-0.9846274883794371,-1.4240639942974358,STAR,-0.3681506265033996,2.169071521984134
0.2614413348015768,-0.5846206593425903,1.0678488339028256,0.756744792748115,0.4390471958352632,0.26083581978294546,0.08602658409625265,id752,0.0,0.21354008806931016,-0.03435598694287915,GALAXY,-0.13350013987461914,-0.628682336139432
-0.07749370473937124,-0.7176984956586037,0.596487604645138,0.5555339974512514,0.34714215310881014,0.18188441500526023,0.08990553652988956,id1140,0.0,-1.5837112766038108,-1.0797115676963067,GALAXY,-0.09357258366361072,-0.3740404365229845
1.0924246152148065,-0.6152811257311137,0.36944393144695353,0.6349724573344487,0.8297071822878096,0.8678121096539725,0.9437766606070639,id752,0.0,-0.9846274883794371,1.5951688889374638,STAR,-0.3680430477171018,-0.843639783867602
0.16476614661993974,-0.5784529955686462,-0.45603792364260026,-0.27233081928705033,-0.16419675278077436,-0.07059303388124048,0.006633456375860078,id745,0.0,0.21354008806931016,-0.8460438496455405,STAR,-0.3674540486900642,-0.8767101604411666
